id_venta,id_cliente,id_producto,id_vendedor,fecha_venta,cantidad,precio_unitario,canal,region,estado_entrega
9440,520,22,34,2025-02-15,5,333.64,WEB,Centro,ENTREGADO
9441,128,26,17,2023-11-16,4,132.01,WEB,Centro,PENDIENTE
9442,373,34,20,2024-10-16,1,70.97,WEB,Norte,PENDIENTE
9443,568,21,31,2025-07-02,4,88.03,WEB,Centro,PENDIENTE
9444,638,7,31,2023-08-03,2,497.13,APP,Norte,CANCELADO
9445,159,25,39,2023-11-25,2,366.44,APP,Sur,PENDIENTE
9446,571,12,21,2023-07-25,2,123.01,TIENDA,Centro,CANCELADO
9447,570,31,7,2023-07-17,4,304.19,WEB,Centro,PENDIENTE
9448,652,27,32,2023-10-21,1,29.12,WEB,Sur,CANCELADO
9449,176,22,12,2023-10-11,2,417.57,WEB,Centro,CANCELADO
9450,620,34,23,2024-06-29,5,403.26,WEB,Norte,CANCELADO
9451,211,17,43,2023-11-23,3,335.64,WEB,Centro,CANCELADO
9452,447,11,49,2025-03-02,3,120.72,APP,Sur,CANCELADO
9453,586,29,43,2024-03-27,3,260.21,TIENDA,Centro,ENTREGADO
9454,167,34,40,2024-11-18,3,346.73,TIENDA,Centro,ENTREGADO
9455,460,37,6,2023-05-01,3,198.57,WEB,Centro,ENTREGADO
9456,357,26,32,2023-10-07,3,309.39,TIENDA,Norte,PENDIENTE
9457,304,32,38,2023-06-02,4,172.94,TIENDA,Sur,CANCELADO
9458,233,37,15,2023-06-11,1,264.3,WEB,Sur,CANCELADO
9459,327,5,26,2023-10-08,5,155.15,APP,Norte,ENTREGADO
9460,182,20,20,2023-04-28,1,360.98,WEB,Norte,PENDIENTE
9461,634,7,12,2023-01-16,5,90.41,WEB,Sur,ENTREGADO
9462,334,23,41,2024-09-29,2,190.05,TIENDA,Sur,ENTREGADO
9463,715,1,45,2024-07-27,5,358.9,WEB,Sur,ENTREGADO
9464,29,39,47,2024-06-10,4,353.44,WEB,Sur,PENDIENTE
9465,714,3,47,2023-04-15,2,270.46,WEB,Centro,PENDIENTE
9466,93,3,26,2023-07-31,3,62.6,TIENDA,Sur,CANCELADO
9467,688,6,30,2024-07-09,4,252.85,APP,Centro,CANCELADO
9468,330,31,29,2023-12-25,4,75.34,WEB,Norte,PENDIENTE
9469,723,27,30,2024-07-16,1,193.77,APP,Norte,CANCELADO
9470,184,29,13,2023-11-23,1,145.6,WEB,Centro,CANCELADO
9471,95,15,41,2023-10-05,2,455.41,APP,Centro,ENTREGADO
9472,785,36,43,2023-05-25,4,243.68,WEB,Sur,PENDIENTE
9473,649,5,22,2024-12-22,2,392.27,TIENDA,Centro,ENTREGADO
9474,749,3,43,2025-04-03,3,232.24,APP,Centro,CANCELADO
9475,353,25,41,2023-10-18,1,166.22,TIENDA,Sur,CANCELADO
9476,265,32,17,2024-08-10,4,228.12,TIENDA,Norte,PENDIENTE
9477,647,21,23,2023-09-08,3,448.68,WEB,Sur,CANCELADO
9478,656,17,25,2023-06-25,4,67.8,WEB,Sur,ENTREGADO
9479,19,9,6,2023-03-14,3,202.22,TIENDA,Sur,CANCELADO
9480,743,26,37,2023-11-15,5,137.82,APP,Norte,ENTREGADO
9481,646,22,26,2024-09-19,3,253.85,TIENDA,Sur,CANCELADO
9482,626,23,21,2025-07-02,5,303.69,WEB,Centro,CANCELADO
9483,499,11,35,2023-12-13,1,361.61,APP,Centro,CANCELADO
9484,139,10,6,2024-07-07,5,83.96,APP,Centro,ENTREGADO
9485,637,23,22,2024-03-30,2,303.67,APP,Norte,CANCELADO
9486,716,5,17,2023-02-21,3,391.88,WEB,Sur,PENDIENTE
9487,573,26,11,2023-05-14,1,347.71,TIENDA,Sur,PENDIENTE
9488,762,4,4,2023-01-30,4,250.53,WEB,Sur,ENTREGADO
9489,525,27,44,2024-04-27,3,305.57,APP,Centro,ENTREGADO
9490,255,38,10,2025-07-13,3,451.95,WEB,Centro,PENDIENTE
9491,85,34,17,2024-11-22,5,259.97,TIENDA,Norte,PENDIENTE
9492,458,3,38,2023-02-21,5,414.02,TIENDA,Sur,ENTREGADO
9493,532,32,18,2023-04-19,3,479.72,TIENDA,Centro,CANCELADO
9494,562,26,19,2024-01-28,3,48.49,APP,Centro,CANCELADO
9495,676,18,22,2023-02-25,2,433.77,APP,Centro,ENTREGADO
9496,92,7,15,2023-03-30,4,72.68,APP,Norte,CANCELADO
9497,600,13,44,2024-03-12,2,51.92,APP,Sur,ENTREGADO
9498,69,6,19,2024-02-06,2,225.03,APP,Norte,CANCELADO
9499,37,35,25,2023-07-03,4,255.9,WEB,Centro,ENTREGADO
9500,765,31,37,2024-12-22,1,61.11,APP,Sur,CANCELADO
9501,764,37,18,2024-09-02,4,480.85,TIENDA,Sur,PENDIENTE
9502,140,4,12,2025-07-01,1,46.33,TIENDA,Centro,CANCELADO
9503,680,4,32,2024-08-29,3,355.19,APP,Centro,PENDIENTE
9504,566,8,26,2024-10-06,2,187.27,WEB,Centro,CANCELADO
9505,178,38,26,2025-05-06,3,82.01,TIENDA,Centro,ENTREGADO
9506,618,11,47,2024-12-07,2,408.61,APP,Centro,CANCELADO
9507,137,2,42,2024-12-17,5,405.16,WEB,Centro,PENDIENTE
9508,190,18,28,2024-04-01,2,455.29,TIENDA,Centro,ENTREGADO
9509,640,18,25,2024-09-23,2,422.33,APP,Centro,PENDIENTE
9510,342,22,30,2023-12-31,2,273.57,TIENDA,Norte,ENTREGADO
9511,559,12,41,2023-11-16,1,70.6,TIENDA,Sur,ENTREGADO
9512,5,17,38,2023-12-07,5,407.0,WEB,Sur,ENTREGADO
9513,257,17,14,2025-04-17,1,37.22,TIENDA,Norte,CANCELADO
9514,662,36,1,2023-07-22,4,356.17,TIENDA,Norte,PENDIENTE
9515,243,29,33,2024-12-31,4,43.93,TIENDA,Centro,CANCELADO
9516,787,16,11,2025-02-15,5,135.06,TIENDA,Norte,ENTREGADO
9517,720,11,35,2024-11-17,4,246.53,WEB,Sur,PENDIENTE
9518,415,22,21,2025-04-08,3,302.41,WEB,Norte,CANCELADO
9519,627,30,22,2024-06-30,1,454.37,TIENDA,Centro,ENTREGADO
9520,707,8,5,2023-03-22,2,494.19,APP,Norte,PENDIENTE
9521,343,18,40,2025-02-12,3,378.14,APP,Sur,CANCELADO
9522,682,16,18,2025-02-21,2,499.96,TIENDA,Centro,PENDIENTE
9523,379,20,37,2024-04-21,4,122.09,TIENDA,Sur,ENTREGADO
9524,594,39,44,2024-08-04,1,239.45,APP,Centro,PENDIENTE
9525,666,8,29,2023-05-15,4,402.46,WEB,Norte,ENTREGADO
9526,653,30,18,2023-04-06,1,23.38,TIENDA,Sur,ENTREGADO
9527,146,38,12,2025-04-12,2,265.01,TIENDA,Centro,ENTREGADO
9528,323,29,21,2025-04-01,2,436.87,TIENDA,Centro,ENTREGADO
9529,122,13,40,2025-07-30,2,318.45,APP,Norte,ENTREGADO
9530,252,17,30,2024-12-16,5,371.54,APP,Norte,ENTREGADO
9531,311,40,41,2024-04-24,4,430.5,TIENDA,Centro,CANCELADO
9532,601,17,15,2023-04-10,5,444.77,APP,Norte,ENTREGADO
9533,475,9,35,2024-04-11,3,204.04,WEB,Sur,PENDIENTE
9534,570,2,47,2023-11-14,5,141.01,WEB,Centro,PENDIENTE
9535,492,24,28,2024-12-01,2,206.08,APP,Sur,PENDIENTE
9536,575,21,4,2024-10-21,1,167.07,WEB,Norte,ENTREGADO
9537,347,2,28,2024-12-28,4,259.41,TIENDA,Sur,PENDIENTE
9538,487,5,30,2025-02-23,4,210.18,TIENDA,Centro,ENTREGADO
9539,473,17,48,2024-04-21,4,71.67,TIENDA,Centro,PENDIENTE
9540,382,24,50,2024-04-26,3,434.19,TIENDA,Centro,ENTREGADO
9541,280,8,27,2023-08-26,4,126.9,TIENDA,Norte,ENTREGADO
9542,72,30,16,2023-08-18,3,440.86,APP,Centro,PENDIENTE
9543,521,22,32,2023-05-28,2,108.23,TIENDA,Norte,ENTREGADO
9544,366,24,12,2025-05-31,1,380.43,APP,Centro,ENTREGADO
9545,94,26,44,2025-07-06,2,102.72,WEB,Norte,ENTREGADO
9546,373,8,36,2024-09-23,5,282.59,WEB,Centro,PENDIENTE
9547,339,12,15,2023-09-22,4,474.22,TIENDA,Sur,CANCELADO
9548,437,14,19,2025-07-23,5,336.02,WEB,Norte,PENDIENTE
9549,336,30,18,2024-01-08,3,41.1,APP,Norte,PENDIENTE
9550,664,35,26,2024-02-06,2,340.22,TIENDA,Sur,PENDIENTE
9551,492,31,11,2023-07-07,4,71.89,TIENDA,Sur,CANCELADO
9552,40,28,30,2024-12-17,3,51.02,APP,Centro,CANCELADO
9553,359,27,28,2025-07-28,2,257.76,WEB,Centro,CANCELADO
9554,574,36,23,2024-11-12,2,438.84,APP,Norte,CANCELADO
9555,254,1,15,2023-12-05,3,440.67,TIENDA,Sur,CANCELADO
9556,581,14,48,2025-03-18,1,341.64,WEB,Centro,CANCELADO
9557,398,10,11,2025-05-31,2,171.97,TIENDA,Sur,PENDIENTE
9558,757,7,43,2025-06-22,4,419.98,WEB,Norte,PENDIENTE
9559,170,40,21,2023-11-29,5,399.02,APP,Norte,ENTREGADO
9560,690,14,45,2024-04-09,3,497.93,APP,Centro,ENTREGADO
9561,701,36,39,2024-05-14,1,256.09,TIENDA,Norte,ENTREGADO
9562,511,27,31,2023-01-31,2,432.86,WEB,Sur,ENTREGADO
9563,260,11,15,2023-03-08,5,319.88,WEB,Centro,PENDIENTE
9564,584,37,17,2024-05-01,1,412.31,WEB,Centro,CANCELADO
9565,459,10,25,2023-04-26,3,43.8,TIENDA,Centro,PENDIENTE
9566,529,7,24,2023-12-26,2,175.33,WEB,Norte,CANCELADO
9567,341,17,45,2024-05-05,2,261.69,APP,Norte,ENTREGADO
9568,57,12,36,2024-04-17,3,93.56,TIENDA,Centro,CANCELADO
9569,218,37,33,2025-05-16,5,222.44,APP,Sur,CANCELADO
9570,619,37,44,2023-06-24,5,141.68,TIENDA,Norte,ENTREGADO
9571,685,36,4,2023-10-17,4,102.35,WEB,Centro,PENDIENTE
9572,731,7,1,2025-02-25,2,236.59,TIENDA,Sur,ENTREGADO
9573,464,24,38,2023-12-23,3,253.25,TIENDA,Sur,PENDIENTE
9574,247,34,11,2024-09-10,2,127.69,WEB,Centro,CANCELADO
9575,730,1,21,2024-08-11,4,221.01,TIENDA,Sur,ENTREGADO
9576,373,29,25,2023-05-11,4,232.69,APP,Centro,ENTREGADO
9577,417,26,50,2024-06-04,1,357.02,APP,Centro,PENDIENTE
9578,31,10,28,2023-04-16,2,460.86,TIENDA,Centro,ENTREGADO
9579,368,1,50,2024-02-20,3,237.54,TIENDA,Centro,ENTREGADO
9580,559,17,6,2025-04-17,1,496.7,TIENDA,Centro,PENDIENTE
9581,646,36,46,2025-01-01,3,88.04,WEB,Norte,ENTREGADO
9582,108,9,6,2025-03-26,4,374.6,APP,Sur,ENTREGADO
9583,584,39,22,2023-04-20,5,143.31,TIENDA,Norte,ENTREGADO
9584,418,23,15,2023-11-30,5,47.77,APP,Norte,CANCELADO
9585,620,29,33,2024-07-23,3,40.46,APP,Centro,CANCELADO
9586,398,2,17,2024-10-27,3,38.43,APP,Centro,ENTREGADO
9587,272,18,12,2023-03-14,5,317.63,WEB,Sur,PENDIENTE
9588,683,28,31,2025-03-22,1,237.8,TIENDA,Norte,ENTREGADO
9589,116,7,35,2023-11-06,5,418.94,WEB,Sur,PENDIENTE
9590,586,11,34,2024-06-29,4,476.52,TIENDA,Centro,ENTREGADO
9591,256,7,32,2024-04-17,2,92.87,APP,Sur,CANCELADO
9592,81,24,23,2024-02-15,3,366.12,APP,Norte,ENTREGADO
9593,780,15,38,2024-08-27,1,300.95,WEB,Centro,PENDIENTE
9594,128,31,5,2024-02-28,4,458.15,APP,Centro,CANCELADO
9595,235,19,40,2023-09-02,2,136.44,TIENDA,Centro,ENTREGADO
9596,553,10,2,2024-09-27,1,66.82,APP,Norte,ENTREGADO
9597,181,8,31,2023-09-07,3,207.96,WEB,Centro,ENTREGADO
9598,157,1,12,2024-07-15,1,102.69,APP,Norte,ENTREGADO
9599,454,2,39,2023-06-12,4,451.55,TIENDA,Norte,CANCELADO
9600,571,29,46,2024-05-08,5,297.55,APP,Norte,ENTREGADO
9601,761,10,42,2024-01-29,3,365.62,APP,Centro,PENDIENTE
9602,704,9,20,2023-03-09,2,108.87,TIENDA,Centro,ENTREGADO
9603,24,31,14,2023-12-15,3,394.39,TIENDA,Centro,PENDIENTE
9604,473,32,11,2023-08-02,4,285.43,APP,Centro,ENTREGADO
9605,400,2,31,2025-04-13,2,476.99,TIENDA,Sur,ENTREGADO
9606,592,24,33,2024-12-11,4,266.14,APP,Norte,CANCELADO
9607,134,37,26,2024-08-28,3,24.75,WEB,Norte,PENDIENTE
9608,421,6,2,2024-03-17,1,31.29,APP,Sur,CANCELADO
9609,213,8,31,2025-03-14,4,128.46,APP,Sur,CANCELADO
9610,482,40,35,2024-03-21,5,392.0,TIENDA,Sur,CANCELADO
9611,348,25,27,2024-08-03,5,114.39,TIENDA,Centro,CANCELADO
9612,166,25,5,2025-03-17,3,177.58,APP,Centro,PENDIENTE
9613,348,11,11,2023-12-17,2,214.98,TIENDA,Centro,CANCELADO
9614,398,35,39,2024-07-11,1,73.71,WEB,Norte,CANCELADO
9615,583,1,28,2024-12-11,2,396.85,APP,Norte,ENTREGADO
9616,726,23,16,2023-08-30,4,279.4,WEB,Norte,PENDIENTE
9617,435,3,40,2023-06-27,3,140.68,TIENDA,Sur,ENTREGADO
9618,577,1,26,2024-11-09,1,244.67,TIENDA,Sur,CANCELADO
9619,221,12,24,2024-11-16,3,358.76,WEB,Centro,ENTREGADO
9620,308,38,4,2023-03-21,3,358.06,WEB,Sur,CANCELADO
9621,798,40,12,2025-01-27,3,133.32,WEB,Centro,ENTREGADO
9622,697,31,18,2024-12-29,2,226.56,WEB,Sur,ENTREGADO
9623,719,29,14,2024-08-10,4,33.83,WEB,Centro,PENDIENTE
9624,466,35,17,2025-05-06,4,223.37,WEB,Sur,PENDIENTE
9625,99,28,44,2024-05-13,2,47.14,WEB,Sur,ENTREGADO
9626,242,21,41,2023-04-28,5,30.54,WEB,Centro,PENDIENTE
9627,158,11,16,2024-08-29,1,303.48,TIENDA,Centro,PENDIENTE
9628,610,26,42,2024-09-02,1,281.87,WEB,Sur,CANCELADO
9629,554,11,20,2024-04-19,2,444.08,WEB,Sur,CANCELADO
9630,651,5,43,2023-11-30,3,387.03,APP,Sur,CANCELADO
9631,795,7,28,2024-07-22,3,387.39,WEB,Centro,PENDIENTE
9632,227,31,41,2023-04-10,4,447.38,APP,Centro,PENDIENTE
9633,423,39,1,2025-04-21,2,94.46,WEB,Sur,CANCELADO
9634,72,8,16,2024-03-31,5,25.55,TIENDA,Centro,CANCELADO
9635,243,27,4,2023-06-30,5,198.46,APP,Centro,CANCELADO
9636,530,21,32,2023-11-12,1,151.51,APP,Sur,ENTREGADO
9637,589,30,29,2024-02-20,1,68.86,WEB,Norte,PENDIENTE
9638,45,14,8,2023-03-13,3,120.0,TIENDA,Sur,ENTREGADO
9639,472,1,2,2024-09-04,3,64.11,WEB,Centro,PENDIENTE
9640,371,24,46,2023-04-22,2,376.39,TIENDA,Centro,ENTREGADO
9641,652,6,24,2024-12-02,3,271.77,TIENDA,Norte,PENDIENTE
9642,689,6,41,2025-04-13,3,132.27,APP,Centro,ENTREGADO
9643,734,5,46,2024-09-02,4,441.39,TIENDA,Sur,ENTREGADO
9644,92,35,14,2025-02-28,2,487.63,TIENDA,Sur,ENTREGADO
9645,22,15,44,2025-04-19,1,221.12,TIENDA,Centro,PENDIENTE
9646,172,35,43,2024-01-24,2,375.04,TIENDA,Norte,PENDIENTE
9647,604,8,1,2023-12-02,5,375.23,APP,Sur,CANCELADO
9648,192,35,33,2024-05-21,3,289.82,WEB,Norte,CANCELADO
9649,77,5,11,2024-10-22,1,241.97,APP,Centro,PENDIENTE
9650,281,31,20,2024-11-07,2,329.23,TIENDA,Norte,CANCELADO
9651,364,31,15,2023-03-04,1,101.11,APP,Norte,ENTREGADO
9652,179,37,28,2023-04-03,3,368.56,TIENDA,Norte,CANCELADO
9653,238,8,21,2023-08-11,1,73.13,APP,Centro,CANCELADO
9654,135,6,23,2025-04-16,1,310.72,WEB,Norte,ENTREGADO
9655,280,23,9,2023-05-23,1,32.93,APP,Sur,PENDIENTE
9656,19,16,20,2025-06-27,5,447.65,APP,Sur,ENTREGADO
9657,595,8,17,2024-08-17,4,367.74,WEB,Sur,CANCELADO
9658,740,4,42,2025-07-13,2,245.63,TIENDA,Sur,CANCELADO
9659,371,32,15,2025-02-12,1,311.85,WEB,Sur,ENTREGADO
9660,777,3,44,2024-10-13,5,326.6,WEB,Norte,CANCELADO
9661,112,16,5,2025-04-09,1,456.76,WEB,Norte,CANCELADO
9662,763,34,46,2023-01-01,1,257.08,WEB,Centro,CANCELADO
9663,676,13,42,2025-02-14,4,303.23,APP,Sur,PENDIENTE
9664,680,33,33,2023-05-31,5,418.47,TIENDA,Sur,CANCELADO
9665,221,22,30,2024-11-07,4,234.32,TIENDA,Sur,CANCELADO
9666,304,31,16,2023-06-02,5,143.54,TIENDA,Centro,ENTREGADO
9667,703,24,36,2024-04-08,2,169.79,WEB,Centro,PENDIENTE
9668,325,3,37,2024-06-28,2,100.09,APP,Norte,CANCELADO
9669,437,33,41,2023-10-26,4,378.34,WEB,Centro,PENDIENTE
9670,438,30,49,2024-02-04,2,471.42,WEB,Sur,ENTREGADO
9671,170,26,38,2024-09-22,1,35.53,APP,Norte,PENDIENTE
9672,375,34,24,2024-08-14,2,352.91,WEB,Centro,ENTREGADO
9673,557,22,25,2024-04-02,2,213.14,APP,Sur,ENTREGADO
9674,381,30,27,2023-07-20,2,194.28,APP,Sur,ENTREGADO
9675,14,35,5,2023-07-30,1,292.12,TIENDA,Centro,PENDIENTE
9676,743,25,50,2024-11-28,5,159.08,WEB,Centro,CANCELADO
9677,669,28,49,2025-06-17,2,487.84,TIENDA,Sur,PENDIENTE
9678,500,33,21,2023-11-21,2,381.5,APP,Centro,ENTREGADO
9679,646,23,43,2023-11-03,3,242.12,WEB,Centro,ENTREGADO
9680,391,26,35,2024-08-06,3,288.48,TIENDA,Centro,PENDIENTE
9681,549,9,6,2025-03-24,5,72.93,APP,Sur,CANCELADO
9682,565,8,9,2025-07-24,2,350.68,APP,Centro,CANCELADO
9683,530,37,45,2024-11-26,2,309.42,TIENDA,Sur,CANCELADO
9684,492,33,27,2023-11-08,5,477.11,TIENDA,Norte,CANCELADO
9685,550,15,1,2025-07-29,5,289.77,APP,Norte,ENTREGADO
9686,699,8,30,2024-03-21,3,28.26,TIENDA,Norte,ENTREGADO
9687,385,21,15,2025-01-05,1,364.2,WEB,Norte,ENTREGADO
9688,196,3,32,2025-07-26,5,104.15,TIENDA,Sur,PENDIENTE
9689,755,9,20,2023-12-19,3,304.13,TIENDA,Sur,PENDIENTE
9690,300,14,4,2023-04-02,4,306.57,APP,Norte,CANCELADO
9691,547,38,34,2024-08-19,1,460.4,WEB,Centro,PENDIENTE
9692,727,27,48,2023-01-09,3,265.26,WEB,Centro,CANCELADO
9693,731,20,38,2024-09-18,5,379.76,WEB,Centro,CANCELADO
9694,602,4,20,2024-06-06,4,69.8,TIENDA,Sur,CANCELADO
9695,308,24,47,2024-02-18,4,495.34,APP,Centro,CANCELADO
9696,252,27,28,2025-05-17,5,215.43,APP,Centro,ENTREGADO
9697,8,12,39,2023-05-11,5,433.2,APP,Centro,PENDIENTE
9698,768,28,25,2025-05-22,4,390.01,TIENDA,Sur,PENDIENTE
9699,208,35,11,2023-10-29,1,142.86,TIENDA,Centro,PENDIENTE
9700,131,24,50,2023-03-05,4,424.85,APP,Sur,CANCELADO
9701,736,31,8,2024-01-14,5,152.84,APP,Centro,CANCELADO
9702,709,3,34,2025-07-11,1,463.13,WEB,Sur,CANCELADO
9703,654,30,27,2024-07-16,3,47.55,APP,Sur,PENDIENTE
9704,764,27,44,2023-02-24,2,329.5,WEB,Norte,ENTREGADO
9705,608,17,22,2023-01-01,2,198.25,TIENDA,Centro,CANCELADO
9706,26,6,8,2024-12-21,2,254.9,TIENDA,Sur,ENTREGADO
9707,623,18,33,2024-07-27,3,225.95,APP,Centro,PENDIENTE
9708,454,35,39,2025-04-20,3,400.85,TIENDA,Norte,ENTREGADO
9709,635,27,9,2024-01-03,4,492.3,WEB,Sur,CANCELADO
9710,186,17,22,2023-04-23,3,87.53,APP,Centro,CANCELADO
9711,484,11,9,2025-05-31,3,266.73,TIENDA,Centro,PENDIENTE
9712,680,38,31,2023-10-16,5,405.89,TIENDA,Centro,CANCELADO
9713,51,37,34,2025-06-05,3,368.21,WEB,Sur,ENTREGADO
9714,5,34,4,2023-02-01,5,268.31,APP,Sur,PENDIENTE
9715,589,32,46,2023-08-29,4,200.2,APP,Norte,CANCELADO
9716,160,35,14,2024-03-18,2,297.01,APP,Centro,CANCELADO
9717,208,28,8,2024-12-20,1,204.3,WEB,Centro,CANCELADO
9718,257,22,41,2024-08-27,2,335.27,WEB,Centro,PENDIENTE
9719,205,16,35,2024-02-08,4,427.06,WEB,Centro,PENDIENTE
9720,767,40,22,2024-10-02,1,319.37,TIENDA,Sur,CANCELADO
9721,11,12,6,2023-11-22,2,80.08,WEB,Sur,CANCELADO
9722,8,5,33,2024-12-29,4,300.35,TIENDA,Norte,ENTREGADO
9723,409,26,18,2024-01-27,4,240.43,WEB,Centro,PENDIENTE
9724,32,26,8,2024-02-20,5,467.7,WEB,Norte,ENTREGADO
9725,540,13,7,2024-01-26,3,302.2,TIENDA,Centro,CANCELADO
9726,718,24,32,2024-03-21,5,375.31,APP,Centro,CANCELADO
9727,387,3,7,2024-07-12,5,316.24,TIENDA,Sur,ENTREGADO
9728,228,32,10,2023-08-05,2,498.69,WEB,Centro,PENDIENTE
9729,640,23,36,2024-11-09,4,407.77,TIENDA,Centro,PENDIENTE
9730,767,37,50,2023-06-27,3,398.77,APP,Centro,CANCELADO
9731,475,38,31,2024-05-01,4,246.95,WEB,Sur,PENDIENTE
9732,724,38,31,2023-05-23,1,451.38,TIENDA,Norte,PENDIENTE
9733,751,13,10,2023-07-12,2,303.52,TIENDA,Sur,ENTREGADO
9734,207,15,20,2024-07-22,5,278.58,TIENDA,Norte,CANCELADO
9735,318,2,35,2024-01-29,3,305.68,APP,Norte,ENTREGADO
9736,795,11,29,2025-05-13,3,381.3,WEB,Norte,PENDIENTE
9737,757,16,30,2024-01-04,3,26.74,TIENDA,Norte,ENTREGADO
9738,557,18,49,2025-05-10,1,300.1,TIENDA,Sur,CANCELADO
9739,617,34,31,2024-03-03,5,431.22,APP,Sur,ENTREGADO
9740,348,10,33,2023-06-07,3,196.41,APP,Centro,ENTREGADO
9741,793,13,40,2023-10-23,4,114.2,WEB,Sur,PENDIENTE
9742,234,32,49,2025-06-12,3,76.25,APP,Centro,ENTREGADO
9743,701,8,4,2024-11-17,3,296.85,APP,Centro,ENTREGADO
9744,44,7,34,2023-05-09,3,192.57,WEB,Norte,ENTREGADO
9745,737,17,17,2023-05-18,1,383.96,WEB,Norte,PENDIENTE
9746,142,27,34,2023-01-12,5,415.36,APP,Centro,CANCELADO
9747,648,8,32,2023-03-15,4,450.94,APP,Centro,CANCELADO
9748,176,29,33,2024-10-25,2,24.15,WEB,Centro,CANCELADO
9749,654,37,37,2023-01-17,3,410.63,APP,Norte,CANCELADO
9750,449,27,31,2023-05-28,5,318.56,WEB,Centro,PENDIENTE
9751,592,37,26,2025-01-08,1,174.27,TIENDA,Sur,ENTREGADO
9752,82,24,31,2025-06-25,4,180.77,WEB,Centro,CANCELADO
9753,135,16,31,2024-05-13,5,289.88,WEB,Centro,PENDIENTE
9754,719,26,28,2024-11-04,3,22.35,APP,Norte,CANCELADO
9755,177,31,38,2024-03-23,5,179.3,WEB,Centro,PENDIENTE
9756,383,27,44,2023-05-20,1,451.19,APP,Centro,CANCELADO
9757,243,26,10,2023-03-28,2,332.08,WEB,Norte,CANCELADO
9758,567,15,8,2023-05-21,1,94.84,TIENDA,Norte,PENDIENTE
9759,141,15,46,2024-10-19,2,419.67,TIENDA,Centro,CANCELADO
9760,457,23,36,2025-04-05,3,369.69,TIENDA,Centro,CANCELADO
9761,440,25,19,2024-03-01,4,51.17,APP,Centro,ENTREGADO
9762,56,4,28,2025-05-30,1,482.85,TIENDA,Sur,ENTREGADO
9763,527,36,5,2024-04-11,4,414.91,WEB,Sur,CANCELADO
9764,697,16,24,2025-07-04,1,88.5,APP,Centro,ENTREGADO
9765,419,40,7,2025-03-18,4,438.75,APP,Centro,ENTREGADO
9766,88,21,20,2024-12-13,2,464.37,TIENDA,Sur,ENTREGADO
9767,609,40,2,2024-09-10,5,264.48,WEB,Centro,PENDIENTE
9768,656,17,43,2024-03-11,5,158.98,WEB,Sur,ENTREGADO
9769,8,3,10,2024-09-30,2,290.62,TIENDA,Centro,ENTREGADO
9770,477,7,18,2023-07-04,2,352.37,TIENDA,Centro,PENDIENTE
9771,215,12,34,2024-04-10,3,142.17,TIENDA,Norte,CANCELADO
9772,685,1,14,2024-06-05,1,154.84,TIENDA,Norte,ENTREGADO
9773,735,37,10,2024-03-10,4,389.65,TIENDA,Norte,ENTREGADO
9774,552,6,38,2024-07-19,2,341.42,APP,Sur,CANCELADO
9775,497,23,32,2025-04-19,4,189.93,TIENDA,Norte,CANCELADO
9776,694,25,3,2024-04-05,1,197.84,TIENDA,Centro,ENTREGADO
9777,503,25,48,2024-01-29,4,371.48,APP,Norte,PENDIENTE
9778,782,3,8,2023-12-30,5,185.5,APP,Norte,ENTREGADO
9779,699,4,9,2023-08-20,3,168.17,TIENDA,Centro,ENTREGADO
9780,245,30,11,2023-07-10,1,388.1,APP,Sur,ENTREGADO
9781,478,33,16,2024-03-10,1,220.19,TIENDA,Norte,CANCELADO
9782,309,29,34,2024-09-11,3,399.8,APP,Sur,PENDIENTE
9783,231,4,24,2023-01-08,1,405.03,TIENDA,Norte,ENTREGADO
9784,383,14,31,2024-08-14,3,478.3,WEB,Norte,CANCELADO
9785,155,21,5,2024-05-25,2,326.33,APP,Norte,PENDIENTE
9786,175,7,33,2025-05-17,2,358.68,APP,Sur,CANCELADO
9787,115,21,30,2025-01-18,4,225.19,WEB,Sur,PENDIENTE
9788,390,7,30,2023-08-31,5,312.93,WEB,Centro,PENDIENTE
9789,311,1,15,2024-12-30,5,119.24,TIENDA,Norte,ENTREGADO
9790,300,34,39,2024-05-28,1,335.45,WEB,Sur,CANCELADO
9791,18,23,16,2023-10-03,1,456.8,TIENDA,Sur,CANCELADO
9792,784,3,26,2024-02-25,4,106.98,APP,Centro,PENDIENTE
9793,12,18,12,2024-07-13,5,274.06,TIENDA,Norte,PENDIENTE
9794,404,12,19,2024-08-13,2,130.42,WEB,Sur,PENDIENTE
9795,704,14,47,2024-01-11,2,59.31,APP,Sur,CANCELADO
9796,232,28,35,2023-02-04,3,60.45,TIENDA,Norte,PENDIENTE
9797,605,24,20,2023-02-08,2,125.7,WEB,Sur,CANCELADO
9798,730,24,21,2024-08-04,5,184.2,TIENDA,Centro,CANCELADO
9799,278,3,37,2024-05-09,3,125.67,APP,Sur,CANCELADO
9800,353,9,15,2024-12-22,1,398.85,WEB,Centro,PENDIENTE
9801,303,24,49,2024-01-13,4,55.11,TIENDA,Sur,PENDIENTE
9802,541,2,16,2023-04-26,5,40.35,TIENDA,Norte,CANCELADO
9803,470,40,16,2024-08-17,2,107.34,APP,Norte,ENTREGADO
9804,77,28,23,2024-05-08,3,130.86,APP,Sur,ENTREGADO
9805,521,7,44,2024-12-08,2,339.24,APP,Centro,ENTREGADO
